name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,windspeedmax,windspeedmin
Lagos,13/04/2007,34.1,27.1,29.8,42.1,29.9,35.6,25.1,77.1,0,0,0,,,,,37.1,257.7,1009.4,64.1,10.9,,,,,13/04/2007 06:39,13/04/2007 18:54,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,14/04/2007,33.1,27.1,29.3,42.3,30.2,35.8,26.1,83.7,5.1,100,4.17,rain,,,,44.3,256.6,1009.9,70,10.3,,,,,14/04/2007 06:39,14/04/2007 18:54,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,65201099999,,
Lagos,15/04/2007,33.2,27.1,29.9,42.1,31.4,36.9,26.3,82.2,0,0,0,,,,,40.7,248.6,1010.3,68.9,10.6,,,,,15/04/2007 06:38,15/04/2007 18:54,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,16/04/2007,32.9,27.1,30.3,44.3,31.4,37.3,25.9,77.9,0,0,0,,,,,40.7,262.9,1009.9,80,10.6,,,,,16/04/2007 06:38,16/04/2007 18:54,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,17/04/2007,32.9,26.6,29.2,40.6,26.6,34.2,25,79.3,0,0,0,,,,,55.4,257.9,1010.1,57,10.9,,,,,17/04/2007 06:37,17/04/2007 18:54,0,Partially cloudy,Partly cloudy throughout the day.,wind,65201099999,,
Lagos,18/04/2007,33.1,24.1,28.9,37.2,24.1,31.7,23.4,74,37.1,100,4.17,rain,,,,37.1,242.4,1010.6,56.5,10.7,,,,,18/04/2007 06:37,18/04/2007 18:54,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,65201099999,,
Lagos,19/04/2007,30.4,26.1,27.9,35,26.1,31.7,24.5,82.2,0,0,0,,,,,27.7,246.7,1010.7,46,11.1,,,,,19/04/2007 06:37,19/04/2007 18:54,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,65201099999,,
Lagos,20/04/2007,34.1,26.6,29.7,41.3,26.6,34.8,25,77.1,0,0,0,,,,,40.7,257.7,1010.1,61,11.1,,,,,20/04/2007 06:36,20/04/2007 18:54,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,21/04/2007,34.1,27.1,30.2,40.7,31.1,36.1,25.2,76.1,0,0,0,,,,,37.1,248.3,1009.6,68.2,11.2,,,,,21/04/2007 06:36,21/04/2007 18:54,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,22/04/2007,34.1,26.1,28.7,40.7,26.1,32.3,23.8,76.2,0,0,0,,,,,33.5,213.8,1009.2,67.6,9.9,,,,,22/04/2007 06:36,22/04/2007 18:54,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,23/04/2007,29.1,25.1,26.9,33.7,25.1,28.5,23.9,83.8,0,0,0,,,,,37.1,241.4,1010,62,9.7,,,,,23/04/2007 06:35,23/04/2007 18:54,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,65201099999,,
Lagos,24/04/2007,31.1,24.9,27.9,36.7,24.9,31.2,24.3,81.3,0,0,0,,,,,37.1,230.8,1008.3,62.9,10.3,,,,,24/04/2007 06:35,24/04/2007 18:54,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,65201099999,,
Lagos,25/04/2007,35.1,27.6,31.5,42,32.2,37.1,24.4,67.7,0,0,0,,,,,40.7,250.7,1008.5,76.7,11.1,,,,,25/04/2007 06:34,25/04/2007 18:54,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,26/04/2007,33.2,25.1,28.1,40.9,25.1,32.2,25.2,85.1,0.8,100,4.17,rain,,,,42.5,259.4,1009.2,65.8,9.4,,,,,26/04/2007 06:34,26/04/2007 18:54,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,65201099999,,
Lagos,27/04/2007,28.1,24.1,26.6,32.8,24.1,28.8,24.9,90.6,8.1,100,8.33,rain,,,,24.1,256.2,1011.6,74.1,7,,,,,27/04/2007 06:34,27/04/2007 18:54,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,65201099999,,
Lagos,28/04/2007,29.1,24.1,25.4,34.2,24.1,26.1,24.1,92.7,0,0,0,,,,,16.6,263.1,1011.7,56.3,8.3,,,,,28/04/2007 06:34,28/04/2007 18:54,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,65201099999,,
Lagos,29/04/2007,33.1,23.4,27,40.5,23.4,29.7,25,89.6,11.9,100,4.17,rain,,,,22.3,237.4,1011.4,67.5,9.6,,,,,29/04/2007 06:33,29/04/2007 18:54,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,65201099999,,
Lagos,30/04/2007,33.1,23.1,27.9,40.7,23.1,31,24.2,82.4,0,0,0,,,,,33.5,253.9,1010.2,61.3,8.9,,,,,30/04/2007 06:33,30/04/2007 18:54,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,01/05/2007,33.1,24.9,29.5,40.2,24.9,34.7,25.2,78.8,0,0,0,,,,,59,232,1009.9,65.6,10.1,,,,,01/05/2007 06:33,01/05/2007 18:54,0.47,Partially cloudy,Partly cloudy throughout the day.,wind,65201099999,,
Lagos,02/05/2007,27.4,23.1,24.6,30.7,23.1,25.1,22.8,89.8,2,100,4.17,rain,,,,27.7,29.1,1010.8,66.7,8.5,,,,,02/05/2007 06:32,02/05/2007 18:54,0.5,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,65201099999,,
Lagos,03/05/2007,33.6,28.1,30.8,40.7,33.7,37.3,25.2,72.7,0,0,0,,,,,35.3,255.1,1009.4,80,11.6,,,,,03/05/2007 06:32,03/05/2007 18:54,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,04/05/2007,33.1,25.7,29.1,39.4,25.7,33.8,25,79.6,0,0,0,,,,,33.5,246.6,1009.8,62.5,10.7,,,,,04/05/2007 06:32,04/05/2007 18:54,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,05/05/2007,31.6,26.1,28.6,38.8,26.1,33.6,25.2,82.2,0,0,0,,,,,37.1,243.7,1009.9,62.2,9.6,,,,,05/05/2007 06:32,05/05/2007 18:54,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,06/05/2007,34.1,26.7,29.9,42.1,26.7,35.5,25.4,78.2,0,0,0,,,,,37.1,251.3,1009.9,56.1,11.2,,,,,06/05/2007 06:31,06/05/2007 18:54,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,07/05/2007,33.7,28.1,30.7,41.7,32.8,37.1,25.3,74,0,0,0,,,,,27.7,241,1009.7,66.4,11.2,,,,,07/05/2007 06:31,07/05/2007 18:54,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,65201099999,,
Lagos,08/05/2007,33.7,24.7,27.9,41.7,24.7,31.3,25.2,86,21.1,100,4.17,rain,,,,29.5,168.5,1009.6,64.4,8.8,,,,,08/05/2007 06:31,08/05/2007 18:54,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,65201099999,,
Lagos,09/05/2007,33.1,25.2,28.9,40.7,25.2,33.1,25.1,81.1,0,0,0,,,,,25.9,248.9,1009.8,62.7,9.4,,,,,09/05/2007 06:31,09/05/2007 18:54,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,10/05/2007,35.1,26.1,29,45.1,26.1,33.8,25.5,82,0,0,0,,,,,37.1,229.7,1009.5,56,9.6,,,,,10/05/2007 06:31,10/05/2007 18:54,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,11/05/2007,26.7,22.9,25.1,26.7,22.9,25.1,24.3,95.4,94,100,8.33,rain,,,,44.3,106.6,1010.5,54.7,7.2,,,,,11/05/2007 06:30,11/05/2007 18:54,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,65201099999,,
Lagos,12/05/2007,30.9,24.1,26.9,37.3,24.1,29.5,24.3,86.5,0,0,0,,,,,24.1,255.4,1011.2,41.3,9.4,,,,,12/05/2007 06:30,12/05/2007 18:54,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,13/05/2007,30.2,25.7,28.4,37.6,25.7,33.4,25.9,86.7,0,0,0,,,,,31.3,254.3,1012.2,78.6,10.7,,,,,13/05/2007 06:30,13/05/2007 18:54,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,14/05/2007,30.6,22.1,27,36.9,22.1,30,23.9,84.3,55.1,100,8.33,rain,,,,37.1,142.7,1012.9,64,9,,,,,14/05/2007 06:30,14/05/2007 18:55,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,65201099999,,
Lagos,15/05/2007,30.1,25.1,27.1,36.3,25.1,29.4,25,88.6,0,0,0,,,,,27.7,255.1,1012.3,65.2,9.8,,,,,15/05/2007 06:30,15/05/2007 18:55,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,16/05/2007,30.1,25.1,27.8,37.6,25.1,31.6,25.5,87.8,0,0,0,,,,,33.5,269.5,1012.3,67.8,8.4,,,,,16/05/2007 06:30,16/05/2007 18:55,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,17/05/2007,31.1,25.6,28.3,39.3,25.6,33,25.7,86.1,0,0,0,,,,,64.8,249.1,1011.8,61.7,8.7,,,,,17/05/2007 06:30,17/05/2007 18:55,0.02,Partially cloudy,Partly cloudy throughout the day.,wind,65201099999,,
Lagos,18/05/2007,32.1,26.1,28.8,40.8,26.1,34.4,26,85.3,0,0,0,,,,,35.3,244.1,1010.7,71,9.8,,,,,18/05/2007 06:30,18/05/2007 18:55,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,19/05/2007,32.1,26.1,27.7,39.3,26.1,31,25.5,88.2,0,0,0,,,,,18.4,242.1,1010.8,59.1,10.5,,,,,19/05/2007 06:30,19/05/2007 18:55,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,20/05/2007,33.1,27.1,29.7,42.3,29.2,36,25.5,79.7,0,0,0,,,,,37.1,257.3,1010,64.7,10.5,,,,,20/05/2007 06:29,20/05/2007 18:55,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,21/05/2007,30.1,23.1,26.7,35.2,23.1,28.9,24.4,88.1,30,100,8.33,rain,,,,37.1,248.9,1009.6,61,10,,,,,21/05/2007 06:29,21/05/2007 18:56,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,65201099999,,
Lagos,22/05/2007,30.1,24.2,26.2,37.6,24.2,27.3,24.3,89.5,4.1,100,4.17,rain,,,,51.8,214,1009.6,58.6,9,,,,,22/05/2007 06:29,22/05/2007 18:56,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,65201099999,,
Lagos,23/05/2007,30.1,24.1,27,36.3,24.1,29.7,24.4,86.5,0,0,0,,,,,37.1,246.9,1010,50,9.9,,,,,23/05/2007 06:29,23/05/2007 18:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,24/05/2007,31.1,25.1,27.9,36.7,25.1,31.7,24.8,83.5,0,0,0,,,,,27.7,236.2,1011,60.8,9.6,,,,,24/05/2007 06:29,24/05/2007 18:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,25/05/2007,31.1,24.1,27.4,37.9,24.1,30.8,25,87.5,41.9,100,4.17,rain,,,,37.1,233.3,1011.8,60.4,9.5,,,,,25/05/2007 06:29,25/05/2007 18:56,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,65201099999,,
Lagos,26/05/2007,32.1,25.1,28,40.8,25.1,31.6,25.2,85.6,0,0,0,,,,,25.9,251.9,1011.2,55,9.9,,,,,26/05/2007 06:29,26/05/2007 18:57,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,27/05/2007,28.1,24.1,25.8,33.7,24.1,27.1,24.2,90.9,9.9,100,4.17,rain,,,,59.4,315.8,1011.3,52.9,9.2,,,,,27/05/2007 06:29,27/05/2007 18:57,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,65201099999,,
Lagos,28/05/2007,31.4,23.1,26,36.3,23.1,27.4,23.7,88.1,0,0,0,,,,,27.7,279,1011.4,56,9.7,,,,,28/05/2007 06:29,28/05/2007 18:57,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,65201099999,,
Lagos,29/05/2007,32.1,24.9,28.4,39.3,24.9,32.9,25.2,83.1,0,0,0,,,,,37.1,259.2,1011.6,64.7,10.9,,,,,29/05/2007 06:29,29/05/2007 18:57,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,30/05/2007,32.1,23.1,27.4,38,23.1,29.5,23.5,80.3,0,0,0,,,,,46.4,156.4,1011.8,57,9.8,,,,,30/05/2007 06:29,30/05/2007 18:57,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,31/05/2007,31.2,24.2,28.6,37.9,24.2,32.4,24.6,79.8,0,0,0,,,,,37.1,256,1011.7,65.3,10.1,,,,,31/05/2007 06:30,31/05/2007 18:58,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,01/06/2007,34.1,25.1,29.3,42.1,25.1,34.1,25,79,0,0,0,,,,,37.1,255.5,1011.7,64.7,9.5,,,,,01/06/2007 06:30,01/06/2007 18:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,02/06/2007,28.1,22.1,24.5,33.7,22.1,25.1,23.6,95,38.1,100,8.33,rain,,,,27.7,124.7,1011.7,74.7,6.1,,,,,02/06/2007 06:30,02/06/2007 18:58,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,65201099999,,
Lagos,03/06/2007,30.1,23.9,25.8,36.3,23.9,27.4,24.5,92.6,8.9,100,4.17,rain,,,,37.1,250.2,1012,79.5,8.2,,,,,03/06/2007 06:30,03/06/2007 18:58,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,65201099999,,
Lagos,04/06/2007,29.1,24.1,25.9,34.8,24.1,27.3,23.9,89.3,3,100,4.17,rain,,,,29.5,288,1013.1,71.8,8.7,,,,,04/06/2007 06:30,04/06/2007 18:59,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,65201099999,,
Lagos,05/06/2007,31.1,24.1,26.6,37.9,24.1,28.1,24.3,87.9,0,0,0,,,,,25.9,261.2,1013,55.6,10.2,,,,,05/06/2007 06:30,05/06/2007 18:59,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,06/06/2007,30.4,24.6,27.1,35.7,24.6,29.2,24.1,84.3,0,0,0,,,,,33.5,274.7,1012.1,67.1,10,,,,,06/06/2007 06:30,06/06/2007 18:59,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,07/06/2007,27.1,23.1,24.6,30.2,23.1,24.8,23.6,94.2,35.1,100,8.33,rain,,,,31.3,269,1012.5,80.5,7,,,,,07/06/2007 06:30,07/06/2007 18:59,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,65201099999,,
Lagos,08/06/2007,31.1,23.1,27.1,36.7,23.1,29.7,23.7,82.7,0,0,0,,,,,37.1,254.2,1012.5,71.3,10.1,,,,,08/06/2007 06:30,08/06/2007 19:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,09/06/2007,30.6,24.7,27.5,36.3,24.7,30.3,24.4,83.3,0,0,0,,,,,37.1,237,1012.5,68.8,10.1,,,,,09/06/2007 06:31,09/06/2007 19:00,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,10/06/2007,29.9,22.1,24.6,35,22.1,24.9,23.6,94.5,23.1,100,4.17,rain,,,,74.2,333.3,1012.2,63.7,7.4,,,,,10/06/2007 06:31,10/06/2007 19:00,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,65201099999,,
Lagos,11/06/2007,30.1,22.1,25.5,36.3,22.1,27.1,23.4,89.2,27.9,100,8.33,rain,,,,40.7,264.5,1012.9,65,8.1,,,,,11/06/2007 06:31,11/06/2007 19:00,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,65201099999,,
Lagos,12/06/2007,30.2,24.1,26.2,35.2,24.1,27.8,24.4,90.5,0,0,0,,,,,29.5,259.8,1012.9,66.5,7.9,,,,,12/06/2007 06:31,12/06/2007 19:00,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,13/06/2007,28.1,23.1,25,33.7,23.1,25.7,23.9,93.8,15,100,4.17,rain,,,,83.2,353.5,1011.8,64.3,8.1,,,,,13/06/2007 06:31,13/06/2007 19:01,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,65201099999,,
Lagos,14/06/2007,30.1,22.1,25.6,35.2,22.1,27.2,23.3,88.2,0,0,0,,,,,40.7,257.6,1012.1,69,9,,,,,14/06/2007 06:31,14/06/2007 19:01,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,15/06/2007,30.4,24.1,26.7,36.6,24.1,28.9,24.7,89,0,0,0,,,,,37.1,268,1012.7,76.7,10.3,,,,,15/06/2007 06:32,15/06/2007 19:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,16/06/2007,29.1,21.6,25.6,34.7,21.6,27.1,23.8,89.8,0,0,0,,,,,38.9,260.8,1012.6,66.8,9.3,,,,,16/06/2007 06:32,16/06/2007 19:01,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,17/06/2007,30.1,22.1,26.6,36.3,22.1,28.9,23.4,83,0,0,0,,,,,33.5,248,1012.3,74,10.6,,,,,17/06/2007 06:32,17/06/2007 19:02,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,18/06/2007,28.6,25.1,26.7,34.6,25.1,29,24.7,88.6,14,100,4.17,rain,,,,33.5,259.5,1012.2,62,10.2,,,,,18/06/2007 06:32,18/06/2007 19:02,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,65201099999,,
Lagos,19/06/2007,30.1,24.1,26.2,36.3,24.1,27.6,24.3,89.9,0,0,0,,,,,35.3,259.7,1012.5,61.4,10.4,,,,,19/06/2007 06:32,19/06/2007 19:02,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,20/06/2007,26.1,23.7,25.1,26.1,23.7,25.1,24.5,96.5,4.1,100,4.17,rain,,,,40.7,242.2,1012.7,53.6,8.3,,,,,20/06/2007 06:33,20/06/2007 19:02,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,65201099999,,
Lagos,21/06/2007,31.1,22.1,25.8,35.6,22.1,27.6,22.8,84.4,0,0,0,,,,,37.1,254.7,1013.3,54.4,9.8,,,,,21/06/2007 06:33,21/06/2007 19:03,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,22/06/2007,28.1,24.6,26.6,32.1,24.6,28.4,24.4,88.2,0,0,0,,,,,29.5,202.6,1012.2,50,9.8,,,,,22/06/2007 06:33,22/06/2007 19:03,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,65201099999,,
Lagos,23/06/2007,30.1,25.1,26.9,36.3,25.1,29,24.4,86.5,0,0,0,,,,,42.5,257.9,1011.5,63.7,10.6,,,,,23/06/2007 06:33,23/06/2007 19:03,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,24/06/2007,28.9,24.1,25.7,33.9,24.1,26.8,24.2,91.4,21.1,100,8.33,rain,,,,37.1,266.5,1012.8,68.5,8.6,,,,,24/06/2007 06:33,24/06/2007 19:03,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,65201099999,,
Lagos,25/06/2007,30.1,24.1,27.4,35.8,24.1,30.2,24.4,84.5,0,0,0,,,,,35.3,250.7,1014,82,9.5,,,,,25/06/2007 06:34,25/06/2007 19:03,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,26/06/2007,28.1,24.6,26,32.1,24.6,27.1,24.3,90.4,0,0,0,,,,,29.5,254.1,1013.4,66,8.5,,,,,26/06/2007 06:34,26/06/2007 19:04,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,27/06/2007,28.2,24.1,26.2,33.3,24.1,27.9,24.5,90.3,3,100,4.17,rain,,,,37.1,262.3,1012.5,71,8.6,,,,,27/06/2007 06:34,27/06/2007 19:04,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,65201099999,,
Lagos,28/06/2007,26.1,23.1,24.6,26.1,23.1,24.6,24,96.5,42.9,100,8.33,rain,,,,22.3,273.4,1013.4,71.4,5.1,,,,,28/06/2007 06:34,28/06/2007 19:04,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,65201099999,,
Lagos,29/06/2007,26.1,23.6,24.7,26.1,23.6,24.7,24.3,97.7,81,100,8.33,rain,,,,9.4,240,1013.5,70,3.7,,,,,29/06/2007 06:35,29/06/2007 19:04,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,65201099999,,
Lagos,30/06/2007,28.2,24.1,26,32.8,24.1,26.9,24.5,91.7,0,0,0,,,,,68.4,240.1,1013.9,77.3,7.8,,,,,30/06/2007 06:35,30/06/2007 19:04,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,65201099999,,
Lagos,01/07/2007,26.1,24.1,24.9,26.1,24.1,24.9,23.9,94.1,43.9,100,8.33,rain,,,,35.3,266.4,1014.1,82,7,,,,,01/07/2007 06:35,01/07/2007 19:04,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,65201099999,,
Lagos,02/07/2007,29.1,24.1,26.2,33.7,24.1,27.5,23.5,85.9,0,0,0,,,,,37.1,268.2,1014.2,66.4,10,,,,,02/07/2007 06:35,02/07/2007 19:05,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,03/07/2007,29.1,24.1,26.3,33.7,24.1,27.7,24.1,88.1,0,0,0,,,,,35.3,271.9,1014,55,9.7,,,,,03/07/2007 06:35,03/07/2007 19:05,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,04/07/2007,30.1,22.1,26.2,36.3,22.1,27.6,24.1,89.2,0,0,0,,,,,83.2,279.1,1014.6,71,9.7,,,,,04/07/2007 06:36,04/07/2007 19:05,0.64,Partially cloudy,Partly cloudy throughout the day.,wind,65201099999,,
Lagos,05/07/2007,27.1,22.1,24.3,30.2,22.1,24.7,23.1,93.1,0,0,0,,,,,35.3,267.5,1015,62.2,6.8,,,,,05/07/2007 06:36,05/07/2007 19:05,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,06/07/2007,28.1,23.1,25.4,32.1,23.1,26.7,23.5,89.8,0,0,0,,,,,37.1,241.1,1013.9,70,9.7,,,,,06/07/2007 06:36,06/07/2007 19:05,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,07/07/2007,25.9,24.1,24.6,25.9,24.1,24.6,24.2,97.4,10.1,100,8.33,rain,,,,33.5,252.4,1013.5,78,7.1,,,,,07/07/2007 06:36,07/07/2007 19:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,65201099999,,
Lagos,08/07/2007,27.9,23.9,25.2,31.1,23.9,25.7,23,88,0,0,0,,,,,37.1,257.7,1013.8,77.1,9.6,,,,,08/07/2007 06:37,08/07/2007 19:05,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,09/07/2007,29.1,23.1,26.4,32.9,23.1,27.8,22.7,80.7,0,0,0,,,,,37.1,257.9,1013.6,61.4,10.8,,,,,09/07/2007 06:37,09/07/2007 19:05,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,10/07/2007,28.1,23.7,25.4,31.4,23.7,26.1,23,87.1,0,0,0,,,,,31.3,253.9,1012.9,58.2,10.3,,,,,10/07/2007 06:37,10/07/2007 19:05,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,11/07/2007,29.6,22.1,25.9,32.9,22.1,27.3,22.7,83.5,0,0,0,,,,,33.5,257.9,1012.9,56.7,9.1,,,,,11/07/2007 06:37,11/07/2007 19:06,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,12/07/2007,29.2,23.9,26.6,33.7,23.9,28.4,23.5,83.6,0,0,0,,,,,37.1,263.9,1012.8,66.9,10.5,,,,,12/07/2007 06:37,12/07/2007 19:06,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,13/07/2007,30.1,23.9,26.5,35.2,23.9,28.1,23.8,85.6,0,0,0,,,,,51.8,254.8,1012.3,67.9,10.5,,,,,13/07/2007 06:38,13/07/2007 19:06,0.96,Partially cloudy,Partly cloudy throughout the day.,wind,65201099999,,
Lagos,14/07/2007,30.1,24.9,26.8,35.2,24.9,28.4,24.1,85.5,0,0,0,,,,,37.1,257.1,1012.5,67,9.4,,,,,14/07/2007 06:38,14/07/2007 19:06,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,15/07/2007,29.7,24.9,26.9,34.7,24.9,28.7,24.5,87.1,0,0,0,,,,,37.1,263.8,1012.8,71.8,9.5,,,,,15/07/2007 06:38,15/07/2007 19:06,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
Lagos,16/07/2007,30.6,24.1,26.4,36.3,24.1,28.2,23.9,86.6,0,0,0,,,,,37.1,264.3,1013.3,69.5,9.7,,,,,16/07/2007 06:38,16/07/2007 19:06,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65201099999,,
